Thu Feb 14 05:46:56 UTC 2019  201  38  33  
Thu Feb 14 05:47:07 UTC 2019  201  42  38  
Thu Feb 14 05:47:18 UTC 2019  201  22  29  
Thu Feb 14 05:47:30 UTC 2019  201  28  40  
Thu Feb 14 05:47:41 UTC 2019  201  38  26  
Thu Feb 14 05:47:52 UTC 2019  201  31  33  
Thu Feb 14 05:48:03 UTC 2019  201  33  24  
Thu Feb 14 05:48:15 UTC 2019  201  33  42  
Thu Feb 14 05:48:26 UTC 2019  201  22  22  
Thu Feb 14 05:48:37 UTC 2019  201  24  38  
Thu Feb 14 05:48:48 UTC 2019  201  24  27  
Thu Feb 14 05:49:00 UTC 2019  201  31  33  
Thu Feb 14 05:49:11 UTC 2019  201  38  33  
Thu Feb 14 05:49:22 UTC 2019  201  27  18  
Thu Feb 14 05:49:33 UTC 2019  201  24  33  
Thu Feb 14 05:49:44 UTC 2019  201  26  40  
Thu Feb 14 05:49:56 UTC 2019  201  28  40  
Thu Feb 14 05:50:07 UTC 2019  201  23  33  
Thu Feb 14 05:50:18 UTC 2019  201  31  22  
Thu Feb 14 05:50:29 UTC 2019  201  22  33  
Thu Feb 14 05:50:41 UTC 2019  201  26  30  
Thu Feb 14 05:50:52 UTC 2019  201  33  27  
Thu Feb 14 05:51:03 UTC 2019  201  33  38  
Thu Feb 14 05:51:14 UTC 2019  200  28  36  
Thu Feb 14 05:51:26 UTC 2019  201  32  33  
Thu Feb 14 05:51:37 UTC 2019  201  24  21  
Thu Feb 14 05:51:48 UTC 2019  201  36  39  
Thu Feb 14 05:51:59 UTC 2019  201  31  31  
Thu Feb 14 05:52:11 UTC 2019  200  25  38  
Thu Feb 14 05:52:22 UTC 2019  201  31  32  
Thu Feb 14 05:52:33 UTC 2019  201  30  36  
Thu Feb 14 05:52:44 UTC 2019  200  31  35  
Thu Feb 14 05:52:56 UTC 2019  200  33  33  
Thu Feb 14 05:53:07 UTC 2019  201  31  22  
Thu Feb 14 05:53:18 UTC 2019  200  33  42  
Thu Feb 14 05:53:29 UTC 2019  201  33  31  
Thu Feb 14 05:53:41 UTC 2019  201  29  24  
Thu Feb 14 05:53:52 UTC 2019  201  36  46  
Thu Feb 14 05:54:03 UTC 2019  201  33  42  
Thu Feb 14 05:54:14 UTC 2019  200  36  33  
Thu Feb 14 05:54:26 UTC 2019  201  27  36  
Thu Feb 14 05:54:37 UTC 2019  201  42  38  
Thu Feb 14 05:54:48 UTC 2019  201  25  46  
Thu Feb 14 05:54:59 UTC 2019  201  21  35  
Thu Feb 14 05:55:11 UTC 2019  201  22  27  
Thu Feb 14 05:55:22 UTC 2019  200  26  18  
Thu Feb 14 05:55:33 UTC 2019  201  35  26  
Thu Feb 14 05:55:44 UTC 2019  201  25  29  
Thu Feb 14 05:55:56 UTC 2019  201  27  22  
Thu Feb 14 05:56:07 UTC 2019  201  28  38  
Thu Feb 14 05:56:18 UTC 2019  201  38  22  
Thu Feb 14 05:56:29 UTC 2019  201  35  31  
Thu Feb 14 05:56:41 UTC 2019  201  33  38  
Thu Feb 14 05:56:52 UTC 2019  201  22  47  
Thu Feb 14 05:57:03 UTC 2019  201  26  22  
Thu Feb 14 05:57:14 UTC 2019  201  26  29  
Thu Feb 14 05:57:26 UTC 2019  200  33  31  
Thu Feb 14 05:57:37 UTC 2019  201  33  42  
Thu Feb 14 05:57:48 UTC 2019  201  36  50  
Thu Feb 14 05:57:59 UTC 2019  201  45  33  
Thu Feb 14 05:58:11 UTC 2019  201  43  17  
Thu Feb 14 05:58:22 UTC 2019  201  29  34  
Thu Feb 14 05:58:33 UTC 2019  200  31  36  
Thu Feb 14 05:58:44 UTC 2019  201  45  31  
Thu Feb 14 05:58:55 UTC 2019  200  36  24  
Thu Feb 14 05:59:07 UTC 2019  201  29  33  
Thu Feb 14 05:59:18 UTC 2019  201  22  22  
Thu Feb 14 05:59:29 UTC 2019  200  31  38  
Thu Feb 14 05:59:40 UTC 2019  200  38  33  
Thu Feb 14 05:59:52 UTC 2019  201  24  36  
Thu Feb 14 06:00:03 UTC 2019  200  46  59  
Thu Feb 14 06:00:15 UTC 2019  201  58  70  
Thu Feb 14 06:00:27 UTC 2019  201  70  77  
Thu Feb 14 06:00:41 UTC 2019  201  65  89  
Thu Feb 14 06:00:54 UTC 2019  201  67  73  
Thu Feb 14 06:01:06 UTC 2019  200  68  88  
Thu Feb 14 06:01:19 UTC 2019  201  91  88  
Thu Feb 14 06:01:31 UTC 2019  201  71  78  
Thu Feb 14 06:01:44 UTC 2019  200  63  76  
Thu Feb 14 06:01:57 UTC 2019  201  83  66  
Thu Feb 14 06:02:09 UTC 2019  200  76  78  
Thu Feb 14 06:02:22 UTC 2019  201  74  77  
Thu Feb 14 06:02:35 UTC 2019  201  76  88  
Thu Feb 14 06:02:47 UTC 2019  200  65  89  
Thu Feb 14 06:03:00 UTC 2019  200  75  79  
Thu Feb 14 06:03:13 UTC 2019  200  79  76  
Thu Feb 14 06:03:26 UTC 2019  201  88  89  
Thu Feb 14 06:03:39 UTC 2019  201  87  76  
Thu Feb 14 06:03:52 UTC 2019  199  87  84  
Thu Feb 14 06:04:05 UTC 2019  200  63  79  
Thu Feb 14 06:04:18 UTC 2019  200  88  85  
Thu Feb 14 06:04:30 UTC 2019  200  69  80  
Thu Feb 14 06:04:43 UTC 2019  200  65  85  
Thu Feb 14 06:04:55 UTC 2019  200  72  76  
Thu Feb 14 06:05:07 UTC 2019  200  71  88  
Thu Feb 14 06:05:20 UTC 2019  200  80  70  
Thu Feb 14 06:05:32 UTC 2019  200  48  78  
Thu Feb 14 06:05:45 UTC 2019  200  41  84  
Thu Feb 14 06:05:57 UTC 2019  200  76  88  
Thu Feb 14 06:06:10 UTC 2019  200  72  89  
Thu Feb 14 06:06:22 UTC 2019  200  50  78  
Thu Feb 14 06:06:35 UTC 2019  200  65  79  
Thu Feb 14 06:06:47 UTC 2019  200  58  77  
Thu Feb 14 06:07:00 UTC 2019  200  90  83  
Thu Feb 14 06:07:13 UTC 2019  200  71  74  
Thu Feb 14 06:07:25 UTC 2019  200  65  89  
Thu Feb 14 06:07:38 UTC 2019  200  89  83  
Thu Feb 14 06:07:51 UTC 2019  200  70  67  
Thu Feb 14 06:08:03 UTC 2019  200  84  74  
Thu Feb 14 06:08:16 UTC 2019  200  67  84  
Thu Feb 14 06:08:29 UTC 2019  200  77  74  
Thu Feb 14 06:08:41 UTC 2019  200  76  88  
Thu Feb 14 06:08:54 UTC 2019  200  84  72  
Thu Feb 14 06:09:07 UTC 2019  200  82  91  
Thu Feb 14 06:09:20 UTC 2019  200  75  89  
Thu Feb 14 06:09:33 UTC 2019  200  77  85  
Thu Feb 14 06:09:46 UTC 2019  200  81  89  
Thu Feb 14 06:09:58 UTC 2019  200  71  70  
Thu Feb 14 06:10:11 UTC 2019  199  60  61  
Thu Feb 14 06:10:23 UTC 2019  200  81  82  
Thu Feb 14 06:10:36 UTC 2019  200  87  85  
Thu Feb 14 06:10:48 UTC 2019  200  68  80  
Thu Feb 14 06:11:01 UTC 2019  200  71  80  
Thu Feb 14 06:11:14 UTC 2019  200  65  83  
Thu Feb 14 06:11:27 UTC 2019  200  62  75  
Thu Feb 14 06:11:39 UTC 2019  200  85  79  
Thu Feb 14 06:11:52 UTC 2019  200  83  89  
Thu Feb 14 06:12:05 UTC 2019  200  86  83  
Thu Feb 14 06:12:18 UTC 2019  200  78  67  
Thu Feb 14 06:12:30 UTC 2019  200  47  50  
Thu Feb 14 06:12:41 UTC 2019  200  46  44  
Thu Feb 14 06:12:53 UTC 2019  200  35  35  
Thu Feb 14 06:13:04 UTC 2019  199  48  29  
Thu Feb 14 06:13:16 UTC 2019  199  59  27  
Thu Feb 14 06:13:27 UTC 2019  200  33  38  
Thu Feb 14 06:13:38 UTC 2019  200  26  26  
Thu Feb 14 06:13:50 UTC 2019  200  38  27  
Thu Feb 14 06:14:01 UTC 2019  200  32  31  
Thu Feb 14 06:14:12 UTC 2019  200  22  38  
Thu Feb 14 06:14:24 UTC 2019  200  36  44  
Thu Feb 14 06:14:35 UTC 2019  200  24  29  
Thu Feb 14 06:14:46 UTC 2019  200  33  29  
Thu Feb 14 06:14:58 UTC 2019  200  38  29  
Thu Feb 14 06:15:09 UTC 2019  200  24  47  
Thu Feb 14 06:15:20 UTC 2019  199  42  38  
Thu Feb 14 06:15:31 UTC 2019  200  31  62  
Thu Feb 14 06:15:43 UTC 2019  200  30  30  
Thu Feb 14 06:15:54 UTC 2019  200  27  41  
Thu Feb 14 06:16:05 UTC 2019  200  19  38  
Thu Feb 14 06:16:17 UTC 2019  200  38  42  
Thu Feb 14 06:16:28 UTC 2019  199  23  42  
Thu Feb 14 06:16:39 UTC 2019  200  32  26  
Thu Feb 14 06:16:50 UTC 2019  200  24  33  
Thu Feb 14 06:17:02 UTC 2019  200  18  48  
Thu Feb 14 06:17:13 UTC 2019  200  30  31  
Thu Feb 14 06:17:24 UTC 2019  199  43  33  
Thu Feb 14 06:17:36 UTC 2019  200  33  22  
Thu Feb 14 06:17:47 UTC 2019  200  33  38  
Thu Feb 14 06:17:58 UTC 2019  200  33  40  
Thu Feb 14 06:18:10 UTC 2019  199  35  33  
Thu Feb 14 06:18:21 UTC 2019  200  44  31  
Thu Feb 14 06:18:32 UTC 2019  199  19  44  
Thu Feb 14 06:18:43 UTC 2019  200  23  31  
Thu Feb 14 06:18:55 UTC 2019  200  29  41  
Thu Feb 14 06:19:06 UTC 2019  200  28  24  
Thu Feb 14 06:19:17 UTC 2019  200  42  36  
Thu Feb 14 06:19:28 UTC 2019  199  58  43  
Thu Feb 14 06:19:40 UTC 2019  200  21  19  
Thu Feb 14 06:19:51 UTC 2019  200  24  33  
Thu Feb 14 06:20:02 UTC 2019  199  31  46  
Thu Feb 14 06:20:14 UTC 2019  200  84  67  
Thu Feb 14 06:20:26 UTC 2019  200  85  74  
Thu Feb 14 06:20:40 UTC 2019  200  70  74  
Thu Feb 14 06:20:53 UTC 2019  200  67  80  
Thu Feb 14 06:21:06 UTC 2019  200  86  83  
Thu Feb 14 06:21:19 UTC 2019  200  52  86  
Thu Feb 14 06:21:31 UTC 2019  200  88  71  
Thu Feb 14 06:21:44 UTC 2019  200  74  84  
Thu Feb 14 06:21:57 UTC 2019  200  80  88  
Thu Feb 14 06:22:10 UTC 2019  200  87  81  
Thu Feb 14 06:22:23 UTC 2019  200  76  71  
Thu Feb 14 06:22:35 UTC 2019  200  54  80  
Thu Feb 14 06:22:49 UTC 2019  200  84  84  
Thu Feb 14 06:23:02 UTC 2019  200  80  89  
Thu Feb 14 06:23:15 UTC 2019  198  55  90  
Thu Feb 14 06:23:28 UTC 2019  199  78  78  
Thu Feb 14 06:23:40 UTC 2019  200  71  74  
Thu Feb 14 06:23:54 UTC 2019  200  88  61  
Thu Feb 14 06:24:07 UTC 2019  200  87  82  
Thu Feb 14 06:24:20 UTC 2019  200  89  67  
Thu Feb 14 06:24:32 UTC 2019  200  90  59  
Thu Feb 14 06:24:45 UTC 2019  200  74  79  
Thu Feb 14 06:24:59 UTC 2019  200  63  70  
Thu Feb 14 06:25:11 UTC 2019  200  74  73  
Thu Feb 14 06:25:24 UTC 2019  200  73  79  
Thu Feb 14 06:25:36 UTC 2019  200  81  81  
Thu Feb 14 06:25:49 UTC 2019  200  76  82  
Thu Feb 14 06:26:01 UTC 2019  200  91  67  
Thu Feb 14 06:26:15 UTC 2019  200  80  75  
Thu Feb 14 06:26:27 UTC 2019  200  75  63  
Thu Feb 14 06:26:40 UTC 2019  200  70  72  
Thu Feb 14 06:26:53 UTC 2019  200  85  78  
Thu Feb 14 06:27:06 UTC 2019  199  74  62  
Thu Feb 14 06:27:19 UTC 2019  200  71  85  
Thu Feb 14 06:27:31 UTC 2019  200  74  67  
Thu Feb 14 06:27:44 UTC 2019  200  80  77  
Thu Feb 14 06:27:56 UTC 2019  200  75  88  
Thu Feb 14 06:28:09 UTC 2019  199  76  75  
Thu Feb 14 06:28:21 UTC 2019  200  48  83  
Thu Feb 14 06:28:34 UTC 2019  199  64  82  
Thu Feb 14 06:28:47 UTC 2019  200  50  77  
Thu Feb 14 06:29:00 UTC 2019  200  50  86  
Thu Feb 14 06:29:13 UTC 2019  199  67  94  
Thu Feb 14 06:29:26 UTC 2019  200  75  89  
Thu Feb 14 06:29:39 UTC 2019  200  71  73  
Thu Feb 14 06:29:51 UTC 2019  200  88  87  
Thu Feb 14 06:30:04 UTC 2019  200  59  72  
Thu Feb 14 06:30:17 UTC 2019  199  91  76  
Thu Feb 14 06:30:30 UTC 2019  200  73  74  
Thu Feb 14 06:30:43 UTC 2019  200  69  78  
Thu Feb 14 06:30:56 UTC 2019  200  79  84  
Thu Feb 14 06:31:09 UTC 2019  200  78  74  
Thu Feb 14 06:31:21 UTC 2019  199  71  79  
Thu Feb 14 06:31:34 UTC 2019  200  91  50  
Thu Feb 14 06:31:46 UTC 2019  200  70  89  
Thu Feb 14 06:31:59 UTC 2019  200  52  48  
Thu Feb 14 06:32:11 UTC 2019  199  29  39  
Thu Feb 14 06:32:22 UTC 2019  199  28  36  
Thu Feb 14 06:32:34 UTC 2019  199  43  38  
Thu Feb 14 06:32:45 UTC 2019  199  46  46  
Thu Feb 14 06:32:57 UTC 2019  199  43  38  
Thu Feb 14 06:33:08 UTC 2019  199  32  37  
Thu Feb 14 06:33:20 UTC 2019  199  24  26  
Thu Feb 14 06:33:31 UTC 2019  198  28  24  
Thu Feb 14 06:33:42 UTC 2019  199  54  25  
Thu Feb 14 06:33:53 UTC 2019  199  38  27  
Thu Feb 14 06:34:05 UTC 2019  199  36  26  
Thu Feb 14 06:34:16 UTC 2019  199  36  18  
Thu Feb 14 06:34:27 UTC 2019  199  31  33  
Thu Feb 14 06:34:38 UTC 2019  199  33  23  
Thu Feb 14 06:34:50 UTC 2019  199  29  19  
Thu Feb 14 06:35:01 UTC 2019  199  33  33  
Thu Feb 14 06:35:12 UTC 2019  199  33  31  
Thu Feb 14 06:35:23 UTC 2019  199  26  47  
Thu Feb 14 06:35:35 UTC 2019  199  31  42  
Thu Feb 14 06:35:46 UTC 2019  199  22  22  
Thu Feb 14 06:35:57 UTC 2019  199  22  29  
Thu Feb 14 06:36:08 UTC 2019  199  38  27  
Thu Feb 14 06:36:20 UTC 2019  199  29  21  
Thu Feb 14 06:36:31 UTC 2019  199  29  24  
Thu Feb 14 06:36:42 UTC 2019  199  77  0  
Thu Feb 14 06:36:53 UTC 2019  199  42  24  
Thu Feb 14 06:37:05 UTC 2019  199  41  28  
Thu Feb 14 06:37:16 UTC 2019  199  36  33  
Thu Feb 14 06:37:27 UTC 2019  199  42  38  
Thu Feb 14 06:37:38 UTC 2019  199  58  36  
Thu Feb 14 06:37:50 UTC 2019  199  22  27  
Thu Feb 14 06:38:01 UTC 2019  199  31  33  
Thu Feb 14 06:38:12 UTC 2019  199  22  18  
Thu Feb 14 06:38:23 UTC 2019  199  40  31  
Thu Feb 14 06:38:35 UTC 2019  199  33  42  
Thu Feb 14 06:38:46 UTC 2019  199  30  31  
Thu Feb 14 06:38:57 UTC 2019  199  28  33  
Thu Feb 14 06:39:08 UTC 2019  199  43  31  
Thu Feb 14 06:39:20 UTC 2019  199  28  30  
Thu Feb 14 06:39:31 UTC 2019  199  33  31  
Thu Feb 14 06:39:42 UTC 2019  199  38  22  
Thu Feb 14 06:39:53 UTC 2019  199  38  24  
Thu Feb 14 06:40:05 UTC 2019  199  18  33  
Thu Feb 14 06:40:16 UTC 2019  199  28  24  
Thu Feb 14 06:40:27 UTC 2019  199  42  42  
Thu Feb 14 06:40:38 UTC 2019  199  37  33  
Thu Feb 14 06:40:50 UTC 2019  199  35  28  
Thu Feb 14 06:41:01 UTC 2019  199  27  28  
Thu Feb 14 06:41:12 UTC 2019  199  26  31  
Thu Feb 14 06:41:23 UTC 2019  199  41  38  
Thu Feb 14 06:41:35 UTC 2019  199  38  38  
Thu Feb 14 06:41:46 UTC 2019  199  31  27  
Thu Feb 14 06:41:57 UTC 2019  199  31  28  
Thu Feb 14 06:42:08 UTC 2019  199  31  40  
Thu Feb 14 06:42:20 UTC 2019  199  33  33  
Thu Feb 14 06:42:31 UTC 2019  199  36  38  
Thu Feb 14 06:42:42 UTC 2019  199  38  31  
Thu Feb 14 06:42:53 UTC 2019  199  46  27  
Thu Feb 14 06:43:05 UTC 2019  199  27  27  
Thu Feb 14 06:43:16 UTC 2019  199  28  29  
Thu Feb 14 06:43:27 UTC 2019  199  41  36  
Thu Feb 14 06:43:39 UTC 2019  198  33  24  
Thu Feb 14 06:43:50 UTC 2019  199  33  26  
Thu Feb 14 06:44:01 UTC 2019  199  31  26  
Thu Feb 14 06:44:12 UTC 2019  199  24  36  
Thu Feb 14 06:44:24 UTC 2019  199  36  30  
Thu Feb 14 06:44:35 UTC 2019  199  42  36  
Thu Feb 14 06:44:46 UTC 2019  199  38  40  
Thu Feb 14 06:44:57 UTC 2019  199  22  18  
Thu Feb 14 06:45:09 UTC 2019  199  38  33  
Thu Feb 14 06:45:20 UTC 2019  199  17  24  
Thu Feb 14 06:45:31 UTC 2019  199  24  36  
Thu Feb 14 06:45:42 UTC 2019  199  23  38  
Thu Feb 14 06:45:54 UTC 2019  199  33  38  
Thu Feb 14 06:46:05 UTC 2019  199  27  33  
Thu Feb 14 06:46:16 UTC 2019  199  31  24  
Thu Feb 14 06:46:27 UTC 2019  199  27  48  
Thu Feb 14 06:46:39 UTC 2019  199  38  43  
Thu Feb 14 06:46:50 UTC 2019  199  24  24  
Thu Feb 14 06:47:01 UTC 2019  199  22  30  
Thu Feb 14 06:47:12 UTC 2019  199  27  38  
Thu Feb 14 06:47:24 UTC 2019  199  28  24  
Thu Feb 14 06:47:35 UTC 2019  199  36  36  
Thu Feb 14 06:47:46 UTC 2019  199  50  46  
Thu Feb 14 06:47:57 UTC 2019  199  31  27  
Thu Feb 14 06:48:09 UTC 2019  199  29  27  
Thu Feb 14 06:48:20 UTC 2019  199  31  33  
Thu Feb 14 06:48:31 UTC 2019  199  38  38  
Thu Feb 14 06:48:42 UTC 2019  199  31  50  
Thu Feb 14 06:48:54 UTC 2019  199  41  18  
Thu Feb 14 06:49:05 UTC 2019  199  28  33  
Thu Feb 14 06:49:16 UTC 2019  199  33  17  
Thu Feb 14 06:49:27 UTC 2019  199  24  54  
Thu Feb 14 06:49:39 UTC 2019  199  25  31  
Thu Feb 14 06:49:50 UTC 2019  199  28  27  
Thu Feb 14 06:50:01 UTC 2019  199  26  26  
Thu Feb 14 06:50:13 UTC 2019  199  30  44  
Thu Feb 14 06:50:24 UTC 2019  199  24  36  
Thu Feb 14 06:50:35 UTC 2019  199  19  42  
Thu Feb 14 06:50:46 UTC 2019  199  33  36  
Thu Feb 14 06:50:57 UTC 2019  199  30  33  
Thu Feb 14 06:51:09 UTC 2019  199  21  33  
Thu Feb 14 06:51:20 UTC 2019  199  30  36  
Thu Feb 14 06:51:31 UTC 2019  199  38  46  
Thu Feb 14 06:51:43 UTC 2019  199  42  40  
Thu Feb 14 06:51:54 UTC 2019  199  33  33  
Thu Feb 14 06:52:05 UTC 2019  199  30  21  
Thu Feb 14 06:52:16 UTC 2019  199  24  31  
Thu Feb 14 06:52:28 UTC 2019  199  33  45  
Thu Feb 14 06:52:39 UTC 2019  199  25  43  
Thu Feb 14 06:52:50 UTC 2019  199  28  31  
Thu Feb 14 06:53:01 UTC 2019  199  21  26  
Thu Feb 14 06:53:13 UTC 2019  199  24  22  
Thu Feb 14 06:53:24 UTC 2019  199  33  31  
Thu Feb 14 06:53:35 UTC 2019  199  31  42  
Thu Feb 14 06:53:46 UTC 2019  198  43  30  
Thu Feb 14 06:53:57 UTC 2019  199  38  30  
Thu Feb 14 06:54:09 UTC 2019  199  33  38  
Thu Feb 14 06:54:20 UTC 2019  199  28  29  
Thu Feb 14 06:54:31 UTC 2019  199  42  36  
Thu Feb 14 06:54:43 UTC 2019  199  33  33  
Thu Feb 14 06:54:54 UTC 2019  199  60  42  
Thu Feb 14 06:55:05 UTC 2019  199  22  22  
Thu Feb 14 06:55:16 UTC 2019  199  36  22  
Thu Feb 14 06:55:27 UTC 2019  199  34  28  
Thu Feb 14 06:55:39 UTC 2019  198  38  31  
Thu Feb 14 06:55:50 UTC 2019  199  38  42  
Thu Feb 14 06:56:01 UTC 2019  199  27  30  
Thu Feb 14 06:56:12 UTC 2019  199  22  50  
Thu Feb 14 06:56:24 UTC 2019  198  36  24  
Thu Feb 14 06:56:35 UTC 2019  199  27  30  
Thu Feb 14 06:56:46 UTC 2019  199  42  54  
Thu Feb 14 06:56:58 UTC 2019  199  33  23  
Thu Feb 14 06:57:09 UTC 2019  199  22  26  
Thu Feb 14 06:57:20 UTC 2019  199  33  22  
Thu Feb 14 06:57:31 UTC 2019  199  29  24  
Thu Feb 14 06:57:43 UTC 2019  199  33  50  
Thu Feb 14 06:57:54 UTC 2019  199  30  21  
Thu Feb 14 06:58:05 UTC 2019  199  31  22  
Thu Feb 14 06:58:16 UTC 2019  199  33  34  
Thu Feb 14 06:58:28 UTC 2019  199  28  29  
Thu Feb 14 06:58:39 UTC 2019  199  38  28  
Thu Feb 14 06:58:50 UTC 2019  199  42  38  
Thu Feb 14 06:59:01 UTC 2019  199  28  30  
Thu Feb 14 06:59:12 UTC 2019  199  34  26  
Thu Feb 14 06:59:24 UTC 2019  198  32  38  
Thu Feb 14 06:59:35 UTC 2019  199  42  33  
Thu Feb 14 06:59:46 UTC 2019  199  58  42  
Thu Feb 14 06:59:57 UTC 2019  199  37  26  
Thu Feb 14 07:00:09 UTC 2019  199  73  84  
Thu Feb 14 07:00:22 UTC 2019  199  70  76  
Thu Feb 14 07:00:34 UTC 2019  199  84  75  
Thu Feb 14 07:00:48 UTC 2019  199  74  89  
Thu Feb 14 07:01:00 UTC 2019  199  71  60  
Thu Feb 14 07:01:13 UTC 2019  199  67  83  
Thu Feb 14 07:01:25 UTC 2019  199  80  88  
Thu Feb 14 07:01:38 UTC 2019  199  88  61  
Thu Feb 14 07:01:50 UTC 2019  199  70  76  
Thu Feb 14 07:02:03 UTC 2019  199  81  64  
Thu Feb 14 07:02:17 UTC 2019  199  79  67  
Thu Feb 14 07:02:30 UTC 2019  199  88  57  
Thu Feb 14 07:02:43 UTC 2019  199  83  75  
Thu Feb 14 07:02:55 UTC 2019  199  65  58  
Thu Feb 14 07:03:08 UTC 2019  199  69  82  
Thu Feb 14 07:03:21 UTC 2019  199  86  82  
Thu Feb 14 07:03:33 UTC 2019  199  86  76  
Thu Feb 14 07:03:46 UTC 2019  199  70  89  
Thu Feb 14 07:03:59 UTC 2019  198  73  88  
Thu Feb 14 07:04:12 UTC 2019  199  78  70  
Thu Feb 14 07:04:24 UTC 2019  199  71  86  
Thu Feb 14 07:04:36 UTC 2019  199  74  74  
Thu Feb 14 07:04:49 UTC 2019  199  79  74  
Thu Feb 14 07:05:02 UTC 2019  199  54  75  
Thu Feb 14 07:05:14 UTC 2019  199  67  74  
Thu Feb 14 07:05:26 UTC 2019  199  71  80  
Thu Feb 14 07:05:39 UTC 2019  199  61  75  
Thu Feb 14 07:05:51 UTC 2019  199  80  82  
Thu Feb 14 07:06:03 UTC 2019  199  64  67  
Thu Feb 14 07:06:16 UTC 2019  199  74  88  
Thu Feb 14 07:06:29 UTC 2019  199  50  81  
Thu Feb 14 07:06:41 UTC 2019  199  56  75  
Thu Feb 14 07:06:54 UTC 2019  199  36  80  
Thu Feb 14 07:07:06 UTC 2019  199  69  57  
Thu Feb 14 07:07:19 UTC 2019  199  78  82  
Thu Feb 14 07:07:31 UTC 2019  199  87  75  
Thu Feb 14 07:07:44 UTC 2019  199  70  84  
Thu Feb 14 07:07:57 UTC 2019  199  58  58  
Thu Feb 14 07:08:09 UTC 2019  199  60  50  
Thu Feb 14 07:08:22 UTC 2019  199  76  81  
Thu Feb 14 07:08:34 UTC 2019  199  38  72  
Thu Feb 14 07:08:47 UTC 2019  199  69  60  
Thu Feb 14 07:09:00 UTC 2019  199  88  64  
Thu Feb 14 07:09:13 UTC 2019  199  63  67  
Thu Feb 14 07:09:25 UTC 2019  199  90  84  
Thu Feb 14 07:09:38 UTC 2019  199  89  90  
Thu Feb 14 07:09:51 UTC 2019  199  69  73  
Thu Feb 14 07:10:04 UTC 2019  199  81  71  
Thu Feb 14 07:10:17 UTC 2019  199  89  89  
Thu Feb 14 07:10:30 UTC 2019  199  59  88  
Thu Feb 14 07:10:42 UTC 2019  199  88  89  
Thu Feb 14 07:10:55 UTC 2019  199  87  86  
Thu Feb 14 07:11:09 UTC 2019  199  81  67  
Thu Feb 14 07:11:22 UTC 2019  199  81  82  
Thu Feb 14 07:11:34 UTC 2019  199  62  75  
Thu Feb 14 07:11:46 UTC 2019  199  72  73  
Thu Feb 14 07:11:59 UTC 2019  199  33  84  
Thu Feb 14 07:12:11 UTC 2019  199  90  85  
Thu Feb 14 07:12:24 UTC 2019  199  86  79  
Thu Feb 14 07:12:36 UTC 2019  199  54  88  
Thu Feb 14 07:12:48 UTC 2019  198  35  30  
Thu Feb 14 07:13:00 UTC 2019  198  27  43  
Thu Feb 14 07:13:12 UTC 2019  199  35  46  
Thu Feb 14 07:13:23 UTC 2019  199  57  46  
Thu Feb 14 07:13:34 UTC 2019  199  44  32  
Thu Feb 14 07:13:46 UTC 2019  199  26  47  
Thu Feb 14 07:13:57 UTC 2019  199  24  24  
Thu Feb 14 07:14:09 UTC 2019  197  34  33  
Thu Feb 14 07:14:20 UTC 2019  198  31  36  
Thu Feb 14 07:14:31 UTC 2019  199  28  36  
Thu Feb 14 07:14:42 UTC 2019  199  50  41  
Thu Feb 14 07:14:54 UTC 2019  199  50  38  
Thu Feb 14 07:15:05 UTC 2019  198  20  21  
Thu Feb 14 07:15:16 UTC 2019  198  26  21  
Thu Feb 14 07:15:27 UTC 2019  199  26  45  
Thu Feb 14 07:15:39 UTC 2019  198  33  36  
Thu Feb 14 07:15:50 UTC 2019  198  29  36  
Thu Feb 14 07:16:01 UTC 2019  199  33  28  
Thu Feb 14 07:16:12 UTC 2019  198  31  38  
Thu Feb 14 07:16:24 UTC 2019  198  18  33  
Thu Feb 14 07:16:35 UTC 2019  198  28  29  
Thu Feb 14 07:16:46 UTC 2019  198  38  42  
Thu Feb 14 07:16:58 UTC 2019  198  25  33  
Thu Feb 14 07:17:09 UTC 2019  198  25  32  
Thu Feb 14 07:17:20 UTC 2019  198  31  30  
Thu Feb 14 07:17:31 UTC 2019  198  24  39  
Thu Feb 14 07:17:43 UTC 2019  199  42  25  
Thu Feb 14 07:17:54 UTC 2019  199  31  33  
Thu Feb 14 07:18:05 UTC 2019  198  27  33  
Thu Feb 14 07:18:16 UTC 2019  198  27  26  
Thu Feb 14 07:18:28 UTC 2019  198  27  19  
Thu Feb 14 07:18:39 UTC 2019  198  50  33  
Thu Feb 14 07:18:50 UTC 2019  198  41  31  
Thu Feb 14 07:19:01 UTC 2019  198  43  22  
Thu Feb 14 07:19:13 UTC 2019  198  21  38  
Thu Feb 14 07:19:24 UTC 2019  198  30  41  
Thu Feb 14 07:19:35 UTC 2019  198  31  28  
Thu Feb 14 07:19:47 UTC 2019  198  33  38  
Thu Feb 14 07:19:58 UTC 2019  198  42  26  
Thu Feb 14 07:20:09 UTC 2019  198  78  60  
Thu Feb 14 07:20:22 UTC 2019  199  68  71  
Thu Feb 14 07:20:35 UTC 2019  198  84  74  
Thu Feb 14 07:20:49 UTC 2019  199  85  83  
Thu Feb 14 07:21:01 UTC 2019  199  69  53  
Thu Feb 14 07:21:15 UTC 2019  198  73  81  
Thu Feb 14 07:21:28 UTC 2019  199  74  89  
Thu Feb 14 07:21:41 UTC 2019  199  58  83  
